id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology
3669,Shepparton Maude Street,Active,Australia,VIC,Shepparton,3630,"Cnr 69 High Street &amp; 237 Maude Street, Shepparton, VIC, 3630",(03) 5821 0803,-36.38111,145.40108,https://www.specsavers.com.au/stores/shepparton-maude-street,Optometry; Audiology,true
3631,South Melbourne,Active,Australia,VIC,South Melbourne,3205,"300 Clarendon Street, South Melbourne, VIC, 3205",(03) 9639 9555,-37.833576,144.96057,https://www.specsavers.com.au/stores/southmelbourne,Optometry; Audiology,true
3327,Stawell,Active,Australia,VIC,Stawell,3380,"120 Main St, Stawell, VIC, 3380",(03) 5358 4200,-37.056126,142.7812,https://www.specsavers.com.au/stores/stawell,Optometry,false
3242,Sunbury,Active,Australia,VIC,Sunbury,3429,"4-6/60-80 Evans Street, Sunbury, VIC, 3429",(03) 9740 6584,-37.580593,144.72847,https://www.specsavers.com.au/stores/sunbury,Optometry; Audiology,true
3536,Sunshine,Active,Australia,VIC,Sunshine,3020,"Shop SP016 Sunshine Marketplace, 80 Harvester Road, Sunshine, VIC, 3020",(03) 9311 8998,-37.78072,144.83138,https://www.specsavers.com.au/stores/sunshine,Optometry; Audiology,true
3683,Swan Hill,Active,Australia,VIC,Swan Hill,3585,"147-149 Campbell Street, Swan Hill, VIC, 3585",(03) 4040 3022,-35.338898,143.55974,https://www.specsavers.com.au/stores/swan-hill,Optometry,false
3268,Wyndham Village S/C,Active,Australia,VIC,Tarneit,3029,"Shop 42 &amp; 44, Wyndham Village Shopping Centre, 380 Sayers Road, Tarneit, VIC, 3029",(03) 8742 7811,-37.84933,144.7045,https://www.specsavers.com.au/stores/wyndhamvillage,Optometry; Audiology,true
3311,Watergardens Town Centre,Active,Australia,VIC,Taylors Lakes,3038,"Shop 83 Watergardens Town Centre, 399 Melton Highway, Taylors Lakes, VIC, 3038",(03) 9390 4638,-37.699112,144.77708,https://www.specsavers.com.au/stores/taylorslakes,Optometry; Audiology,true
3661,Torquay,Active,Australia,VIC,Torquay,3228,"17 Gilbert Street, Torquay, VIC, 3228",(03) 4224 9020,-38.332237,144.32417,https://www.specsavers.com.au/stores/torquay,Optometry; Audiology,true
3503,Traralgon,Active,Australia,VIC,Traralgon,3844,"70 Seymour Street, Traralgon, VIC, 3844",(03) 5174 5700,-38.195805,146.53696,https://www.specsavers.com.au/stores/traralgon,Optometry; Audiology,true
3596,Wangaratta,Active,Australia,VIC,Wangaratta,3677,"55 Reid Street, Wangaratta, VIC, 3677",(03) 4700 2190,-36.354565,146.32552,https://www.specsavers.com.au/stores/wangaratta,Optometry; Audiology,true
3263,Knox City S/C,Active,Australia,VIC,Wantirna South,3152,"Shop 1077, Westfield Knox S/C, Cnr Burwood Highway &amp; Stud Road, Wantirna South, VIC, 3152",(03) 9887 5230,-37.868576,145.23854,https://www.specsavers.com.au/stores/knox,Optometry; Audiology,true
3467,Warragul,Active,Australia,VIC,Warragul,3820,"2/66 Smith St, Warragul, VIC, 3820",(03) 5623 3462,-38.161392,145.932,https://www.specsavers.com.au/stores/warragul,Optometry; Audiology,true
3297,Warrnambool,Active,Australia,VIC,Warrnambool,3280,"1/147 Liebig St, Warrnambool, VIC, Warrnambool, VIC, 3280",(03) 5561 3796,-38.382305,142.4842,https://www.specsavers.com.au/stores/warrnambool,Optometry; Audiology,true
3288,Waurn Ponds S/C,Active,Australia,VIC,Waurn Ponds,3216,"173 - 199 Pioneer Road, Shop 958 Waurn Ponds Shopping Centre, Waurn Ponds, VIC, 3216",(03) 5244 0408,-38.199383,144.31721,https://www.specsavers.com.au/stores/waurnponds,Optometry; Audiology,true
3582,Wendouree Stockland,Active,Australia,VIC,Wendouree,3355,"Shop 75A, Stockland Wendouree Shopping Centre, Norman Street &amp;, Gillies St N, Wendouree, VIC, 3355",(03) 5339 4955,-37.53536,143.82486,https://www.specsavers.com.au/stores/wendouree,Optometry; Audiology,true
3267,Werribee Pacific,Active,Australia,VIC,Werribee,3030,"Shop 140, Pacific Werribee, Cnr Derrimut &amp; Heaths Rd, Werribee, VIC, 3030",(03) 8742 1623,-37.874714,144.67795,https://www.specsavers.com.au/stores/werribee,Optometry; Audiology,true
3281,Wheelers Hill - Brandon Park,Active,Australia,VIC,Wheelers Hill,3150,"SP031 Brandon Park Drive, Wheelers Hill, VIC, 3150",(03) 9562 5311,-37.90538,145.16226,https://www.specsavers.com.au/stores/wheelershill,Optometry; Audiology,true
3422,Wodonga Plaza,Active,Australia,VIC,Wodonga,3690,"039/51-57 Elgin Street, Wodonga Plaza, Wodonga, VIC, 3690",(02) 6024 1267,-36.12107,146.88194,https://www.specsavers.com.au/stores/wodonga,Optometry; Audiology,true
3609,Wonthaggi,Active,Australia,VIC,Wonthaggi,3995,"128 Graham St, Wonthaggi, VIC, 3995",(03) 9115 4629,-38.60597,145.59015,https://www.specsavers.com.au/stores/wonthaggi,Optometry; Audiology,true
3577,Albany,Active,Australia,WA,Albany,6330,"284 York Street, Albany, WA, 6330",(08) 9841 2377,-35.021408,117.883705,https://www.specsavers.com.au/stores/albany,Optometry; Audiology,true
3236,Armadale,Active,Australia,WA,Armadale,6112,"shop 15/10 Orchard Avenue, Armadale, WA, 6112",(08) 9399 4222,-32.152008,116.015,https://www.specsavers.com.au/stores/armadale,Optometry; Audiology,true
3555,Baldivis,Active,Australia,WA,Baldivis,6171,"Shop 54 Stockland Baldivis, Lot 26 Safety Bay Road, Baldivis, WA, 6171",(08) 9523 2252,-32.33328,115.81641,https://www.specsavers.com.au/stores/baldivis,Optometry; Audiology,true
3429,Booragoon Westfield,Active,Australia,WA,Booragoon,6154,"Shop 5B, Westfield Garden City S/C, 125 Riseley Street, Booragoon, WA, 6154",(08) 9316 3058,-32.03357,115.83427,https://www.specsavers.com.au/stores/booragoon,Optometry,false
3441,Bunbury Centrepoint S/C,Active,Australia,WA,Bunbury,6230,"Shop 18,19/20, Bunbury Centrepoint S/C, Blair Street, Bunbury, WA, 6230",(08) 9721 2135,-33.32612,115.64025,https://www.specsavers.com.au/stores/bunbury,Optometry; Audiology,true
3226,Busselton,Active,Australia,WA,Busselton,6280,"1/18 Prince St, Busselton, WA, 6280",(08) 9752 1644,-33.651566,115.34346,https://www.specsavers.com.au/stores/busselton,Optometry; Audiology,true
3665,Butler,Active,Australia,WA,Butler,6036,"T18-19A Butler Central, 150 Butler Boulevard, Butler, WA, 6036",(08) 9548 9004,-31.636776,115.69938,https://www.specsavers.com.au/stores/butler,Optometry; Audiology,true
3366,Livingston Marketplace,Active,Australia,WA,Canning Vale,6155,"Shop 41, Livingston Marketplace S/C, Cnr Ranford &amp; Nicholson Roads, Canning Vale, WA, 6155",(08) 9456 5560,-32.08554,115.91723,https://www.specsavers.com.au/stores/livingston,Optometry; Audiology,true
3349,Carousel Westfield,Active,Australia,WA,Cannington,6107,"Westfield Carousel, Shop 1177, Cannington, WA, 6107",(08) 9451 6880,-32.018505,115.93651,https://www.specsavers.com.au/stores/carousel,Optometry; Audiology,true
3287,Clarkson Ocean Keys S/C,Active,Australia,WA,Clarkson,6030,"Shop 133, Ocean Keys Shopping Centre, 36 Ocean Keys Boulevard, Clarkson, WA, 6030",(08) 9407 7023,-31.690157,115.71802,https://www.specsavers.com.au/stores/clarkson,Optometry; Audiology,true
3249,Belmont Forum,Active,Australia,WA,Cloverdale,6105,"Shop 24 Belmont Forum Shopping Centre, 227 Belmont Avenue, Cloverdale, WA, 6105",(08) 9277 7361,-31.96519,115.93483,https://www.specsavers.com.au/stores/belmontforum,Optometry; Audiology,true
3688,Currambine,Active,Australia,WA,Currambine,6028,"SP013 Currrambine Central, 1244 Marmion Avenue, Currambine, WA, 6028",(08) 6300 3333,-31.741562,115.739525,https://www.specsavers.com.au/stores/currambine,Optometry; Audiology,true
3452,Eaton Fair S/C,Active,Australia,WA,Eaton,6232,"Shop 21, Eaton Fair Shopping Centre, Cnr Eaton &amp; Recreation Drive, Eaton, WA, 6232",(08) 9725 3542,-33.320248,115.71923,https://www.specsavers.com.au/stores/eaton,Optometry; Audiology,true
3486,Ellenbrook Central,Active,Australia,WA,Ellenbrook,6069,"G-087 Ellenbrook Central, Cnr The Promenade &amp; Pinaster Pde, Ellenbrook, WA, 6069",(08) 6296 5588,-31.782362,115.971245,https://www.specsavers.com.au/stores/ellenbrook,Optometry; Audiology,true
3424,Fremantle,Active,Australia,WA,Fremantle,6160,"Manning Arcade, GT25, 131-135 High Street, Fremantle, WA, 6160",(08) 9335 1388,-32.054436,115.74713,https://www.specsavers.com.au/stores/fremantle,Optometry; Audiology,true
3535,Geraldton,Active,Australia,WA,Geraldton,6530,"Shop SP024 Stirlings Central, 54 Sanford Street, Geraldton, WA, 6530",(08) 9964 7555,-28.774824,114.61191,https://www.specsavers.com.au/stores/geraldton,Optometry,false
3579,Halls Head,Active,Australia,WA,Halls Head,6210,"Shop SP041 &amp; Portion of SP042 Halls Head Central, 14 Guava Way, Halls Head, WA, 6210",(08) 9534 7755,-32.550304,115.70199,https://www.specsavers.com.au/stores/hallshead,Optometry; Audiology,true
3649,Harrisdale,Active,Australia,WA,Harrisdale,6112,"Corner Nicholson Rd &amp; Yellowwood Ave, Harrisdale Stockland S/C, Harrisdale, WA, 6112",(08) 9451 7981,-32.127598,115.9266,https://www.specsavers.com.au/stores/harrisdale,Optometry; Audiology,true
3364,Whitford Westfield City,Active,Australia,WA,Hillarys,6025,"Westfield Whitford City, Shop 216, Cnr Marmion &amp; Whitfords Avenue, Hillarys, WA, 6025",(08) 9401 5022,-31.796915,115.74951,https://www.specsavers.com.au/stores/whitford,Optometry; Audiology,true
3473,Innaloo Westfield,Active,Australia,WA,Innaloo,6018,"Innaloo Westfield, Ellen Stirling Boulevard, Innaloo, WA, 6018",(08) 9204 1336,-31.901112,115.799706,https://www.specsavers.com.au/stores/innaloo,Optometry; Audiology,true
3247,Joondalup Lakeside S/City,Active,Australia,WA,Joondalup,6027,"420 Joondalup Drive, Shop T015, Lakeside Joondalup Shopping City, Joondalup, WA, 6027",(08) 9300 9033,-31.74256,115.76625,https://www.specsavers.com.au/stores/joondalup,Optometry; Audiology,true
3237,Kalamunda Central,Active,Australia,WA,Kalamunda,6076,"SP010 Centro Kalamunda, 39 Railway Road, Kalamunda, WA, 6076",(08) 9293 1820,-31.97244,116.0597,https://www.specsavers.com.au/stores/kalamunda,Optometry; Audiology,true
3493,Kalgoorlie Woolworths Centre,Active,Australia,WA,Kalgoorlie,6430,"Kalgoorlie Plaza S/C, 8/340 Hannan St, Kalgoorlie, WA, 6430",(08) 9021 2037,-30.749153,121.47,https://www.specsavers.com.au/stores/kalgoorlie,Optometry,false
3231,Waterford Village Green,Active,Australia,WA,Karawara,6152,"Shop 10, Village Green, 230 Manning Rd, Karawara, WA, 6152",(08) 9313 1433,-32.010624,115.886055,https://www.specsavers.com.au/stores/waterford,Optometry,false
3686,Karratha,Active,Australia,WA,Karratha,6714,"SP007 Karratha City Plaza, 16 Sharpe Avenue, Karratha, WA, 6714",(08) 9112 1011,-20.73569,116.84618,https://www.specsavers.com.au/stores/karratha,Optometry,false
3436,Karrinyup S/C,Active,Australia,WA,Karrinyup,6018,"200 Karrinyup Road, SPO230/1 Karrinyup Shopping Centre, Karrinyup, WA, 6018",(08) 9446 6211,-31.877384,115.77818,https://www.specsavers.com.au/stores/karrinyup,Optometry; Audiology,true
3615,Kwinana,Active,Australia,WA,Kwinana Town Centre,6167,"Shop 81 Kwinana Marketplace, 4 Chisham Avenue, Kwinana Town Centre, WA, 6167",(08) 6197 7208,-32.245247,115.81453,https://www.specsavers.com.au/stores/kwinana,Optometry; Audiology,true
3676,Lakelands,Active,Australia,WA,Lakelands,6180,"Shop 22-23 Lakelands Shopping Centre, Mandurah Road, Lakelands, WA, 6180",(08) 9523 1191,-32.47093,115.760254,https://www.specsavers.com.au/stores/lakelands,Optometry; Audiology,true
3433,Maddington Centro S/C,Active,Australia,WA,Maddington,6109,"SP054, Centro Maddington S/C, 43 Attfield Street, Maddington, WA, 6109",(08) 9459 6182,-32.05306,115.97833,https://www.specsavers.com.au/stores/maddington,Optometry; Audiology,true
3451,Madeley Kingsway City S/C,Active,Australia,WA,Madeley,6065,"46/168 Wanneroo Road, Shop 17/18a, Madeley, WA, 6065",(08) 9309 1344,-31.818182,115.823425,https://www.specsavers.com.au/stores/madeley,Optometry; Audiology,true
3553,Mandurah Forum,Active,Australia,WA,Mandurah,6210,"Shop 142, Mandurah Forum, 330 Pinjarra Road, Mandurah, WA, 6210",(08) 9535 2988,-32.53552,115.74203,https://www.specsavers.com.au/stores/mandurahforum,Optometry; Audiology,true
3227,Manjimup,Active,Australia,WA,Manjimup,6258,"56 Giblett St, Manjimup, WA, 6258",(08) 9777 1699,-34.242504,116.14611,https://www.specsavers.com.au/stores/manjimup,Optometry,false
3238,Midland - The Crescent,Active,Australia,WA,Midland,6056,"1 The Crescent, Midland, WA, 6056",(08) 9274 3193,-31.889307,116.00343,https://www.specsavers.com.au/stores/midland,Optometry; Audiology,true
3504,Midland Gate S/C,Active,Australia,WA,Midland,6056,"Shop T008 &amp; T009 274 Great Eastern Highway, Midland Gate Shopping Centre, Midland, WA, 6056",(08) 9250 6311,-31.890009,116.01107,https://www.specsavers.com.au/stores/midlandgate,Optometry; Audiology,true
3365,Mirrabooka Square S/C,Active,Australia,WA,Mirrabooka,6061,"Shop G083, Mirrabooka Square S/C, 43 Yirrigan Drive, Mirrabooka, WA, 6061",(08) 9440 0503,-31.871145,115.862495,https://www.specsavers.com.au/stores/mirrabooka,Optometry; Audiology,true
3554,Morley Galleria Ground Floor,Active,Australia,WA,Morley,6062,"Shop SP046, Galleria Shopping Centre, Cnr Collier &amp; Walter Roads, Morley, WA, 6062",(08) 9275 4111,-31.898739,115.90048,https://www.specsavers.com.au/stores/morleysouth,Optometry; Audiology,true
3617,Northam,Active,Australia,WA,Northam,6401,"Shop T22, Northam Boulevard Shopping Center, Northam, WA, 6401",(08) 9670 3666,-31.654139,116.672295,https://www.specsavers.com.au/stores/northam,Optometry,false
3239,Perth CBD - Cloisters,Active,Australia,WA,Perth,6000,"200 Saint Georges Terrace, Suite 4, Cloisters Square, Perth, WA, 6000",(08) 9321 9576,-31.952927,115.85338,https://www.specsavers.com.au/stores/perthterrace,Optometry,false
3481,Perth CBD - Murray St Mall,Active,Australia,WA,Perth,6000,"Ground Floor, 159 Murray Street Mall, 97-99 Barrack Street, Perth, WA, 6000",(08) 9202 1280,-31.95301,115.85913,https://www.specsavers.com.au/stores/perthmurraystmall,Optometry,false
3443,Riverton Stockland,Active,Australia,WA,Riverton,6148,"Shop 11 &amp; 11B Riverton Forum Shopping Centre, Cnr High Road &amp; Willeri Drive, Riverton, WA, 6148",(08) 9259 4053,-32.039955,115.90556,https://www.specsavers.com.au/stores/riverton,Optometry; Audiology,true
3228,Rockingham S/C,Active,Australia,WA,Rockingham,6168,"Shop T138, 1 Council Ave, Rockingham, WA, 6168",(08) 9527 5122,-32.290062,115.74285,https://www.specsavers.com.au/stores/rockingham,Optometry; Audiology,true
3464,Spearwood - Phoenix S/C,Active,Australia,WA,Spearwood,6163,"28/254 Rockingham Rd, Spearwood, WA, 6163",(08) 9418 1242,-32.098,115.78342,https://www.specsavers.com.au/stores/spearwood,Optometry; Audiology,true
3644,Subiaco,Active,Australia,WA,Subiaco,6008,"Shop 13, Rogerson Building, 1 Rokeby Road, Subiaco, WA, 6008",(08) 9335 1165,-31.945864,115.82391,https://www.specsavers.com.au/stores/subiaco,Optometry; Audiology,true
3434,Success - Cockburn Gateway S/C,Active,Australia,WA,Success,6164,"Shop G105 Cockburn Gateway S/C, 816 Beelier Drive, Success, WA, 6164",(08) 9499 4699,-32.132576,115.85778,https://www.specsavers.com.au/stores/success,Optometry; Audiology,true
3234,Victoria Park Central,Active,Australia,WA,Victoria Park,6100,"Shop SP020 &amp; SP021,  Victoria Park Central, 366 Albany Highway, Victoria Park, WA, 6100",(08) 9472 4848,-31.973694,115.89793,https://www.specsavers.com.au/stores/victoriapark,Optometry; Audiology,true
3472,Wanneroo Central,Active,Australia,WA,Wanneroo,6065,"Shop 24 &amp; 25, Wanneroo Central, Wanneroo Road, Wanneroo, WA, 6065",(08) 9404 8271,-31.75297,115.805084,https://www.specsavers.com.au/stores/wanneroo,Optometry; Audiology,true
3492,Warnbro Centre,Active,Australia,WA,Warnbro,6169,"Shop SP021 Warnbro Centre, 206 Warnbro Sound Avenue, Warnbro, WA, 6169",(08) 9593 1488,-32.346214,115.762856,https://www.specsavers.com.au/stores/warnbro,Optometry; Audiology,true
3462,Warwick Grove,Active,Australia,WA,Warwick,6024,"Shop SP010 Warwick Grove, Beach Road, Warwick, WA, 6024",(08) 9203 8300,-31.844387,115.81181,https://www.specsavers.com.au/stores/warwick,Optometry; Audiology,true
3395,Willetton-Southlands Blvd,Active,Australia,WA,Willetton,6155,"Shop T48, HomeCo. Southlands Boulevarde, 45 Burrendah Boulevard, Willetton, WA, 6155",(08) 9332 5111,-32.05742,115.87984,https://www.specsavers.com.au/stores/willetton,Optometry; Audiology,true
3229,Winthrop Village S/C,Active,Australia,WA,Winthrop,6150,"7/46-50 Somerville Boulevard, Winthrop Village Shopping Centre, Winthrop, WA, 6150",(08) 9310 5488,-32.0588,115.83141,https://www.specsavers.com.au/stores/winthrop-village,Optometry; Audiology,true
3435,Yokine - Dog Swamp S/C,Active,Australia,WA,Yokine,6060,"Shop 13 - 15, Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine, WA, 6060",(08) 9444 5299,-31.910635,115.8471,https://www.specsavers.com.au/stores/yokine,Optometry; Audiology,true
