store_id,retailer,country,state,store_name,place_id,place_name,location_setting,mapping_confidence,evidence_basis,evidence_url,verified_at,previous_venue_id,review_status,usable_for_network
specsavers-3522,Specsavers,Australia,VIC,Moonee Ponds,corridor-au-vic-moonee-ponds-hall-street,Hall Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/mooneeponds,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-2124843984,Independent / Other optical,Australia,VIC,Mordialloc Optical,corridor-au-vic-mordialloc-main-street,Main Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.mordiallocoptical.com.au/,2026-09-01,,Accepted,true
bailey-nelson-mornington,Bailey Nelson,Australia,VIC,Bailey Nelson Mornington,corridor-au-vic-mornington-main-street,Main Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-mornington,2026-09-01,,Accepted,true
opsm-1148,OPSM,Australia,VIC,OPSM Mornington,corridor-au-vic-mornington-barkly-street,Barkly Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-95,Oscar Wylee,Australia,VIC,Mornington Central,place-au-vic-mornington-central,Mornington Central,Shopping Centre,High,Official store name and address explicitly identify Mornington Central,https://www.oscarwylee.com.au/locations/locations/optometrist-mornington.html,2026-09-02,,Accepted,true
specsavers-3222,Specsavers,Australia,VIC,Mornington,corridor-au-vic-mornington-main-street,Main Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/mornington,2026-09-01,,Accepted,true
opsm-1145,OPSM,Australia,VIC,OPSM Morwell,place-au-vic-cnr-centre-valley-rd-princes-dr,Cnr Centre Valley Rd & Princes Dr,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,vic-and-cnr-dr-princes-rd-valley,Accepted,true
specsavers-3639,Specsavers,Australia,VIC,Morwell,place-au-vic-mid-valley-shopping-centre,Mid Valley Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/morwell,2026-09-01,vic-mid-valley,Accepted,true
opsm-1242,OPSM,Australia,VIC,OPSM Waverley Gardens,place-au-vic-waverley-gardens-shopping-centre,Waverley Gardens Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3279,Specsavers,Australia,VIC,Mulgrave - Waverley Gardens,place-au-vic-waverley-gardens-shopping-centre,Waverley Gardens Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/mulgrave,2026-09-01,vic-gardens-waverley,Accepted,true
opsm-1360,OPSM,Australia,VIC,OPSM Fountain Gate Level 1,place-au-vic-westfield-fountain-gate,Westfield Fountain Gate,Shopping Centre,High,Official store name and Fountain Gate address match the Westfield tenancy,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-02,,Accepted,true
oscar-wylee-31,Oscar Wylee,Australia,VIC,Westfield Fountain Gate,place-au-vic-westfield-fountain-gate,Westfield Fountain Gate,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-fountain-gate.html,2026-09-01,vic-fountain-gate-westfield,Accepted,true
specsavers-3623,Specsavers,Australia,VIC,Casey Central,place-au-vic-casey-central-shopping-centre,Casey Central Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/caseycentral,2026-09-01,vic-casey-central,Accepted,true
specsavers-3286,Specsavers,Australia,VIC,Fountain Gate Westfield Lvl 1,place-au-vic-westfield-fountain-gate,Westfield Fountain Gate,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/fountaingate,2026-09-01,vic-fountain-gate-westfield,Accepted,true
specsavers-3507,Specsavers,Australia,VIC,Fountain Gate Westfield Lvl 2,place-au-vic-westfield-fountain-gate,Westfield Fountain Gate,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/fountaingateeast,2026-09-01,vic-fountain-gate-westfield,Accepted,true
bailey-nelson-geelong,Bailey Nelson,Australia,VIC,Bailey Nelson Geelong,corridor-au-vic-newtown-pakington-street,Pakington Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-geelong,2026-09-01,,Accepted,true
specsavers-3654,Specsavers,Australia,VIC,Blackburn North,place-au-vic-blackburn-square,Blackburn Square,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/blackburnnorth,2026-09-01,vic-blackburn-square,Accepted,true
independent-other-optical-osm-au-node-4740799236,Independent / Other optical,Australia,VIC,Andrew Harris Optometrist,corridor-au-vic-north-melbourne-errol-street,Errol Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/4740799236,2026-09-01,,Accepted,true
opsm-1286,OPSM,Australia,VIC,OPSM Northcote,place-au-vic-northcote-plaza,Northcote Plaza,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3551,Specsavers,Australia,VIC,Northcote,place-au-vic-northcote-plaza,Northcote Plaza,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/northcote,2026-09-01,vic-northcote-plaza,Accepted,true
independent-other-optical-osm-au-way-542912832,Independent / Other optical,Australia,VIC,Prime Vision Care,corridor-au-vic-oakleigh-portman-street,Portman Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/542912832,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-1789722881,Independent / Other optical,Australia,VIC,Warrigal Road Eyecare Clinic,corridor-au-vic-oakleigh-warrigal-road,Warrigal Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/1789722881,2026-09-01,,Accepted,true
specsavers-3601,Specsavers,Australia,VIC,Oakleigh Central,corridor-au-vic-oakleigh-hanover-street,Hanover Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/oakleigh,2026-09-01,,Accepted,true
opsm-7012,OPSM,Australia,VIC,OPSM PAKENHAM,corridor-au-vic-pakenham-pakenham-retail-core,Pakenham Retail Core,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3491,Specsavers,Australia,VIC,Pakenham,place-au-vic-pakenham-central-marketplace,Pakenham Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/pakenham,2026-09-01,vic-central-marketplace-pakenham,Accepted,true
specsavers-3571,Specsavers,Australia,VIC,Point Cook Town Centre,place-au-vic-point-cook-town-centre,Stockland Point Cook,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/point-cook,2026-09-01,vic-cook-point-town,Accepted,true
independent-other-optical-osm-au-node-616584782,Independent / Other optical,Australia,VIC,Alfred Nott Optometrists,corridor-au-vic-port-melbourne-bay-street,Bay Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/616584782,2026-09-01,,Accepted,true
specsavers-3478,Specsavers,Australia,VIC,Prahran - Pran Central S/C,place-au-vic-pran-central-shopping-centre,Pran Central Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/prahran,2026-09-01,vic-central-pran,Accepted,true
bailey-nelson-northland,Bailey Nelson,Australia,VIC,Bailey Nelson Northland,place-au-vic-northland,Northland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://baileynelson.com.au/pages/optometrist-northland,2026-09-01,vic-northland,Accepted,true
independent-other-optical-osm-au-node-5674121273,Independent / Other optical,Australia,VIC,Spectacles Galore,corridor-au-vic-preston-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/5674121273,2026-09-01,,Accepted,true
opsm-1419,OPSM,Australia,VIC,OPSM Northland,place-au-vic-northland,Northland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,vic-northland,Accepted,true
oscar-wylee-26,Oscar Wylee,Australia,VIC,Northland Shopping Centre,place-au-vic-northland,Northland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-northland.html,2026-09-01,vic-northland,Accepted,true
specsavers-3306,Specsavers,Australia,VIC,Preston - Northland S/C,place-au-vic-northland,Northland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/preston,2026-09-01,vic-northland,Accepted,true
specsavers-3679,Specsavers,Australia,VIC,Reservoir,place-au-vic-summerhill-shopping-centre,Summerhill Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/reservoir,2026-09-01,vic-summerhill,Accepted,true
bailey-nelson-richmond,Bailey Nelson,Australia,VIC,Bailey Nelson Richmond,corridor-au-vic-richmond-swan-street,Swan Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-richmond,2026-09-01,,Accepted,true
opsm-1341,OPSM,Australia,VIC,OPSM Victoria Gardens,place-au-vic-victoria-gardens-shopping-centre,Victoria Gardens Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-89,Oscar Wylee,Australia,VIC,Victoria Gardens,place-au-vic-victoria-gardens-shopping-centre,Victoria Gardens Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-victoria-gardens.html,2026-09-01,vic-gardens-victoria,Accepted,true
specsavers-3448,Specsavers,Australia,VIC,Richmond Victoria Gardens S/C,place-au-vic-victoria-gardens-shopping-centre,Victoria Gardens Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/victoriagardens,2026-09-01,vic-gardens-richmond-victoria,Accepted,true
bailey-nelson-eastland-shopping-centre,Bailey Nelson,Australia,VIC,Bailey Nelson Eastland - New Location,place-au-vic-eastland,Eastland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://baileynelson.com.au/pages/optometrist-eastland-shopping-centre,2026-09-01,vic-eastland,Accepted,true
independent-other-optical-osm-au-way-1006690639,Independent / Other optical,Australia,VIC,Ringwood Eye Specialists,corridor-au-vic-ringwood-warrandyte-road,Warrandyte Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.ringwoodeyespecialists.com.au/,2026-09-01,,Accepted,true
independent-other-optical-osm-au-way-1499394103,Independent / Other optical,Australia,VIC,Ringwood Optical,corridor-au-vic-ringwood-maroondah-highway,Maroondah Highway,High Street,Medium,Numbered street address without a corroborated centre match,http://ringwoodoptical.com.au/,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-13731460457,Independent / Other optical,Australia,VIC,Vic Eye and Retina Specialists,corridor-au-vic-ringwood-maroondah-highway,Maroondah Highway,High Street,Medium,Numbered street address without a corroborated centre match,https://viceye.au/,2026-09-01,,Accepted,true
opsm-1149,OPSM,Australia,VIC,OPSM Ringwood,corridor-au-vic-ringwood-maroondah-highway,Maroondah Highway,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-45,Oscar Wylee,Australia,VIC,Eastland Shopping Centre,place-au-vic-eastland,Eastland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-eastland.html,2026-09-01,vic-eastland,Accepted,true
specsavers-3261,Specsavers,Australia,VIC,Ringwood - Eastland S/C,place-au-vic-eastland,Eastland,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/ringwood,2026-09-01,vic-eastland,Accepted,true
opsm-2932,OPSM,Australia,VIC,OPSM Rosebud,place-au-vic-rosebud-plaza-shopping-centre,Rosebud Plaza Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3354,Specsavers,Australia,VIC,Rosebud Plaza S/C,place-au-vic-rosebud-plaza-shopping-centre,Rosebud Plaza Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/rosebud,2026-09-01,vic-plaza-rosebud,Accepted,true
specsavers-3230,Specsavers,Australia,VIC,Rowville - Stud Park S/C,place-au-vic-stud-park-shopping-centre,Stud Park Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/rowville,2026-09-01,vic-park-stud,Accepted,true
specsavers-3251,Specsavers,Australia,VIC,Sale,corridor-au-vic-sale-cunninghame-street,Cunninghame Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/sale,2026-09-01,,Accepted,true
opsm-1046,OPSM,Australia,VIC,OPSM Shepparton,corridor-au-vic-shepparton-maude-street,Maude Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-116,Oscar Wylee,Australia,VIC,Shepparton Marketplace,place-au-vic-shepparton-marketplace,Shepparton Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-shepparton.html,2026-09-01,vic-marketplace-shepparton,Accepted,true
specsavers-3292,Specsavers,Australia,VIC,Shepparton Marketplace,place-au-vic-shepparton-marketplace,Shepparton Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/shepparton,2026-09-01,vic-marketplace-shepparton,Accepted,true
specsavers-3669,Specsavers,Australia,VIC,Shepparton Maude Street,corridor-au-vic-shepparton-maude-street,Maude Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/shepparton-maude-street,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-2262243662,Independent / Other optical,Australia,VIC,Bellocchio Eyewear,corridor-au-vic-south-melbourne-clarendon-street,Clarendon Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.bellocchio.com.au/,2026-09-01,,Accepted,true
specsavers-3631,Specsavers,Australia,VIC,South Melbourne,corridor-au-vic-south-melbourne-clarendon-street,Clarendon Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/southmelbourne,2026-09-01,,Accepted,true
bailey-nelson-chapel-st-melbourne,Bailey Nelson,Australia,VIC,Bailey Nelson South Yarra,corridor-au-vic-south-yarra-chapel-street,Chapel Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-chapel-st-melbourne,2026-09-01,,Accepted,true
opsm-7077,OPSM,Australia,VIC,OPSM South Yarra,corridor-au-vic-south-yarra-toorak-road,Toorak Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-15,Oscar Wylee,Australia,VIC,Chapel St,corridor-au-vic-south-yarra-chapel-street,Chapel Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.oscarwylee.com.au/locations/locations/optometrist-chapel-st.html,2026-09-01,,Accepted,true
independent-other-optical-osm-au-way-634192128,Independent / Other optical,Australia,VIC,1st Choice Vision,corridor-au-vic-st-albans-alfrieda-street,Alfrieda Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/634192128,2026-09-01,,Accepted,true
independent-other-optical-osm-au-way-634766999,Independent / Other optical,Australia,VIC,Vision Pro,corridor-au-vic-st-albans-main-road,Main Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/634766999,2026-09-01,,Accepted,true
bailey-nelson-st-kilda,Bailey Nelson,Australia,VIC,Bailey Nelson St Kilda,corridor-au-vic-st-kilda-acland-street,Acland Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-st-kilda,2026-09-01,,Accepted,true
specsavers-3327,Specsavers,Australia,VIC,Stawell,corridor-au-vic-stawell-main-street,Main Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/stawell,2026-09-01,,Accepted,true
opsm-4710,OPSM,Australia,VIC,OPSM Sunbury,place-au-vic-evans-street-sunbury-square-shopping-centre,Evans Street Sunbury Square Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,vic-evans-square-street-sunbury,Accepted,true
specsavers-3242,Specsavers,Australia,VIC,Sunbury,corridor-au-vic-sunbury-evans-street,Evans Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/sunbury,2026-09-01,,Accepted,true
independent-other-optical-osm-au-way-230865348,Independent / Other optical,Australia,VIC,Optic 2000,corridor-au-vic-sunshine-dickson-street,Dickson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/230865348,2026-09-01,,Accepted,true
specsavers-3536,Specsavers,Australia,VIC,Sunshine,place-au-vic-sunshine-marketplace,Sunshine Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/sunshine,2026-09-01,vic-marketplace-sunshine,Accepted,true
specsavers-3683,Specsavers,Australia,VIC,Swan Hill,corridor-au-vic-swan-hill-campbell-street,Campbell Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/swan-hill,2026-09-01,,Accepted,true
opsm-1131,OPSM,Australia,VIC,OPSM Sydenham,corridor-au-vic-sydenham-melton-highway,Melton Highway,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3268,Specsavers,Australia,VIC,Wyndham Village S/C,place-au-vic-wyndham-village-shopping-centre,Wyndham Village Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/wyndhamvillage,2026-09-01,vic-village-wyndham,Accepted,true
oscar-wylee-92,Oscar Wylee,Australia,VIC,Watergardens,place-au-vic-watergardens-shopping-centre,Watergardens Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-watergardens.html,2026-09-01,vic-watergardens,Accepted,true
specsavers-3311,Specsavers,Australia,VIC,Watergardens Town Centre,place-au-vic-watergardens-town-centre,Watergardens Town Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/taylorslakes,2026-09-01,vic-town-watergardens,Accepted,true
independent-other-optical-osm-au-way-612405905,Independent / Other optical,Australia,VIC,Collin & Kirk,corridor-au-vic-thornbury-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://collinandkirk.com.au/,2026-09-01,,Accepted,true
specsavers-3661,Specsavers,Australia,VIC,Torquay,corridor-au-vic-torquay-gilbert-street,Gilbert Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/torquay,2026-09-01,,Accepted,true
opsm-1302,OPSM,Australia,VIC,OPSM Traralgon,corridor-au-vic-traralgon-franklin-street,Franklin Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-103,Oscar Wylee,Australia,VIC,Traralgon,corridor-au-vic-traralgon-franklin-street,Franklin Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.oscarwylee.com.au/locations/locations/optometrist-traralgon.html,2026-09-01,,Accepted,true
specsavers-3503,Specsavers,Australia,VIC,Traralgon,corridor-au-vic-traralgon-seymour-street,Seymour Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/traralgon,2026-09-01,,Accepted,true
opsm-1040,OPSM,Australia,VIC,OPSM Wangaratta,corridor-au-vic-wangaratta-murphy-street,Murphy Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3596,Specsavers,Australia,VIC,Wangaratta,corridor-au-vic-wangaratta-reid-street,Reid Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/wangaratta,2026-09-01,,Accepted,true
opsm-1467,OPSM,Australia,VIC,OPSM Knox City,place-au-vic-westfield-knox,Westfield Knox,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-30,Oscar Wylee,Australia,VIC,Westfield Knox,place-au-vic-westfield-knox,Westfield Knox,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-knox.html,2026-09-01,vic-knox-westfield,Accepted,true
specsavers-3263,Specsavers,Australia,VIC,Knox City S/C,place-au-vic-westfield-knox,Westfield Knox,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/knox,2026-09-01,vic-city-knox,Accepted,true
specsavers-3467,Specsavers,Australia,VIC,Warragul,corridor-au-vic-warragul-smith-street,Smith Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/warragul,2026-09-01,,Accepted,true
opsm-1136,OPSM,Australia,VIC,OPSM Warrnambool,corridor-au-vic-warrnambool-liebig-street,Liebig Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3297,Specsavers,Australia,VIC,Warrnambool,corridor-au-vic-warrnambool-liebig-street,Liebig Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/warrnambool,2026-09-01,,Accepted,true
opsm-7064,OPSM,Australia,VIC,OPSM Waurn Ponds,corridor-au-vic-waurn-ponds-pioneer-road,Pioneer Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3288,Specsavers,Australia,VIC,Waurn Ponds S/C,place-au-vic-waurn-ponds-shopping-centre,Waurn Ponds Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/waurnponds,2026-09-01,vic-ponds-waurn,Accepted,true
opsm-7014,OPSM,Australia,VIC,OPSM Wendouree,corridor-au-vic-wendouree-gillies-street,Gillies Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3582,Specsavers,Australia,VIC,Wendouree Stockland,place-au-vic-wendouree-stockland,Stockland Wendouree,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/wendouree,2026-09-01,vic-stockland-wendouree,Accepted,true
opsm-1655,OPSM,Australia,VIC,OPSM Werribee Plaza,place-au-vic-werribee-plaza,Pacific Werribee,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,vic-plaza-werribee,Accepted,true
oscar-wylee-22,Oscar Wylee,Australia,VIC,Pacific Werribee,place-au-vic-werribee-plaza,Pacific Werribee,Shopping Centre,High,Official store name and address explicitly identify Pacific Werribee,https://www.oscarwylee.com.au/locations/locations/optometrist-werribee.html,2026-09-02,,Accepted,true
specsavers-3267,Specsavers,Australia,VIC,Werribee Pacific,place-au-vic-werribee-plaza,Pacific Werribee,Shopping Centre,High,Official store name and address explicitly identify Pacific Werribee,https://www.specsavers.com.au/stores/werribee,2026-09-02,,Accepted,true
specsavers-3281,Specsavers,Australia,VIC,Wheelers Hill - Brandon Park,corridor-au-vic-wheelers-hill-brandon-park-drive,Brandon Park Drive,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/wheelershill,2026-09-01,,Accepted,true
opsm-1170,OPSM,Australia,VIC,OPSM Whittlesea,corridor-au-vic-whittlesea-church-street,Church Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
bailey-nelson-williamstown,Bailey Nelson,Australia,VIC,Bailey Nelson Williamstown,corridor-au-vic-williamstown-ferguson-street,Ferguson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-williamstown,2026-09-01,,Accepted,true
opsm-2267,OPSM,Australia,VIC,OPSM WODONGA,corridor-au-vic-wodonga-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3422,Specsavers,Australia,VIC,Wodonga Plaza,place-au-vic-wodonga-plaza,Wodonga Plaza,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/wodonga,2026-09-01,vic-plaza-wodonga,Accepted,true
specsavers-3609,Specsavers,Australia,VIC,Wonthaggi,corridor-au-vic-wonthaggi-graham-street,Graham Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/wonthaggi,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-11840846378,Independent / Other optical,Australia,WA,August Eyewear & Eyecare Specialists,corridor-au-wa-wa-king-street,King Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/11840846378,2026-09-01,,Accepted,false
independent-other-optical-osm-au-node-12522399957,Independent / Other optical,Australia,WA,B N Optometry,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12522399957,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-11391637426,Independent / Other optical,Australia,WA,Eye Junction,place-au-wa-eye-junction,Eye Junction,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.openstreetmap.org/node/11391637426,2026-09-01,wa-eye-junction,Accepted,false
independent-other-optical-osm-au-node-11932057273,Independent / Other optical,Australia,WA,Friendlies Eyecare,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/11932057273,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-4569988319,Independent / Other optical,Australia,WA,Insight Eye Clinic,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4569988319,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-11397913897,Independent / Other optical,Australia,WA,Laubman & Pank,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/11397913897,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-6976079758,Independent / Other optical,Australia,WA,Laubman & Pank,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/6976079758,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-12841444736,Independent / Other optical,Australia,WA,Looks Optique,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12841444736,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-10107385752,Independent / Other optical,Australia,WA,Naked Specs,corridor-au-wa-wa-south-terrace,South Terrace,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/10107385752,2026-09-01,,Accepted,false
independent-other-optical-osm-au-node-9722108317,Independent / Other optical,Australia,WA,Sigo+,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/9722108317,2026-09-01,,Needs review,false
