id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,website_url,instagram_url,facebook_url,directory_url,services,audiology,source_url,source_confidence
osm-ne-node-13441761685,Matthews Eyecare,Mapped,New Zealand,Waikato,,,"33b Duke Street, New Zealand",,-37.8950703,175.4693071,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13441761685,Community-mapped
osm-ne-node-2879410946,Paterson Burn,Mapped,New Zealand,Waikato,,,New Zealand,,-37.7512075,175.2782655,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2879410946,Community-mapped
osm-ne-node-2875412806,Visique Rototuna Optometrists,Mapped,New Zealand,Waikato,,,New Zealand,,-37.7293656,175.274673,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2875412806,Community-mapped
osm-ne-way-290610593,Visique,Mapped,New Zealand,Waikato,Frankton,3204,"38 Lake Road, Frankton, 3204, New Zealand",,-37.7864621,175.2651021,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/290610593,Community-mapped
osm-ne-node-2520708371,Gates Optometrists,Mapped,New Zealand,Waikato,Hamilton,,"302 Barton Street, Hamilton, New Zealand",,-37.7848075,175.2791904,http://gates.net.nz/,http://gates.net.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2520708371,Community-mapped
osm-ne-way-292671237,Bell Neuhauser & Matthews,Mapped,New Zealand,Waikato,Hamilton Central,,"456 Anglesea Street, Hamilton Central, New Zealand",,-37.7837183,175.2767211,https://www.matthews.co.nz/bnm/,https://www.matthews.co.nz/bnm/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/292671237,Community-mapped
osm-ne-node-2374693867,OSPM,Mapped,New Zealand,Waikato,Hamilton Central,,"125 Ward Street, Hamilton Central, New Zealand",,-37.7877062,175.278861,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2374693867,Community-mapped
osm-ne-way-233487397,Paterson Burn,Mapped,New Zealand,Waikato,Hamilton Central,,"387 Anglesea Street, Hamilton Central, New Zealand",,-37.7855144,175.2775034,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/233487397,Community-mapped
osm-ne-node-2421501216,Total Vision,Mapped,New Zealand,Waikato,Hamilton East,3216,"443 Grey Street, Hamilton East, 3216, New Zealand",,-37.791837,175.2925958,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2421501216,Community-mapped
osm-ne-node-2245512927,Sangster & Matthews,Mapped,New Zealand,Wellington,,,New Zealand,,-41.2809243,174.7749672,https://matthews.co.nz/branches/wellington/,https://matthews.co.nz/branches/wellington/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2245512927,Community-mapped
osm-ne-node-6001914682,Sercombe and Matheson,Mapped,New Zealand,Wellington,,,New Zealand,,-41.2798487,174.7756273,https://www.opticians.co.nz/,https://www.opticians.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6001914682,Community-mapped
osm-ne-node-7290149264,Sercombe and Matheson Opticians,Mapped,New Zealand,Wellington,,,New Zealand,,-41.2814627,174.7777987,https://www.opticians.co.nz/,https://www.opticians.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/7290149264,Community-mapped
osm-ne-node-6064972602,Visique CapitalEyes,Mapped,New Zealand,Wellington,,,New Zealand,,-41.2846481,174.7373587,https://www.capitaleyes.co.nz/,https://www.capitaleyes.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6064972602,Community-mapped
osm-ne-node-5903627913,Woodward Optical,Mapped,New Zealand,Wellington,,,New Zealand,,-41.2821186,174.7756074,https://woodwardoptical.co.nz/,https://woodwardoptical.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5903627913,Community-mapped
osm-ne-node-2582063378,clear vision,Mapped,New Zealand,Wellington,,,New Zealand,,-41.3116742,174.7789617,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2582063378,Community-mapped
osm-ne-node-3879084550,Stuart Henderson Optometrist,Mapped,New Zealand,Wellington,Masterton,5810,"190 Queen Street, Masterton, 5810, New Zealand",,-40.9507386,175.6599322,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/3879084550,Community-mapped
osm-ne-way-336009843,WaikanEye,Mapped,New Zealand,Wellington,Waikanae,5036,"488 Te Moana Road, Waikanae, 5036, New Zealand",,-40.8789212,175.0633643,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/336009843,Community-mapped
